RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
99563,98103,WA,Seattle,King,Seattle,162,855608,0.010143846,0.039864756,0.165907208,0.137813065,0.058343031,2018-03,2018-Q1,855608,0,2018-03
96825,92345,CA,Riverside,San Bernardino,Hesperia,163,246301,0.00705714,0.02856415,0.113577177,0.138026573,0.007281236,2006-07,2006-Q3,322406,-0.236053299,2005-04
96667,92126,CA,San Diego,San Diego,San Diego,164,591402,0.006086856,0.023893657,0.073831572,0.083025809,0.039253277,2018-03,2018-Q1,591402,0,2018-03
96000,90019,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,165,1064470,0.009008821,0.042662709,0.12342036,0.114486482,0.044072833,2018-03,2018-Q1,1064470,0,2018-03
76539,43130,OH,Columbus,Fairfield,Lancaster,166,135497,0.015339078,0.043143202,0.117731491,0.048274673,0.018496986,2018-03,2018-Q1,135497,0,2018-03
69336,27406,NC,,Guilford,Greensboro,167,110050,0.004619148,0.01925517,0.048994376,0.055461771,0.000937115,2007-08,2007-Q3,111782,-0.015494445,2006-11
84285,60016,IL,Chicago,Cook,Des Plaines,168,222435,0.004089758,0.018988502,0.071325364,0.084599065,-0.015266313,2007-02,2007-Q1,281085,-0.208655745,2003-02
78085,46307,IN,Chicago,Lake,Crown Point,169,212348,0.011773563,0.02140964,0.060668725,0.037486565,0.011925048,2018-03,2018-Q1,212348,0,2018-03
69849,28314,NC,Fayetteville,Cumberland,Fayetteville,170,113038,0.001692557,0.002021097,0.012295706,0.004246856,0.000639195,2010-09,2010-Q3,119236,-0.051980945,2008-07
69450,27610,NC,Raleigh,Wake,Raleigh,171,168420,0.007827086,0.028908655,0.104429653,0.070712727,0.023419104,2018-03,2018-Q1,168420,0,2018-03
95817,89121,NV,Las Vegas,Clark,Las Vegas,172,200325,0.010604218,0.037082863,0.19284383,0.164613771,4.19415E-05,2006-07,2006-Q3,257543,-0.222168725,2004-08
90657,75056,TX,Dallas-Fort Worth,Denton,The Colony,173,282814,0.00707553,0.031226983,0.094176545,0.096593224,0.044148694,2018-03,2018-Q1,282814,0,2018-03
70825,30040,GA,Atlanta,Forsyth,Cumming,174,292629,0.006549144,0.021731464,0.058926342,0.073748406,0.016609136,2018-03,2018-Q1,292629,0,2018-03
70953,30188,GA,Atlanta,Cherokee,Woodstock,175,231796,0.01133959,0.03447568,0.100760763,0.092766712,0.024214619,2018-03,2018-Q1,231796,0,2018-03
93146,79938,TX,El Paso,El Paso,El Paso,176,145892,0.003218176,0.00475892,0.019033716,0.007560262,0.001873268,2007-12,2007-Q4,148768,-0.019332114,2007-08
96817,92336,CA,Riverside,San Bernardino,Fontana,177,445724,0.0041588,0.017574299,0.07244445,0.091418027,0.02059719,2006-07,2006-Q3,514927,-0.134393807,2005-01
100179,99301,WA,Kennewick,Franklin,Pasco,178,222302,0.006109924,0.020745326,0.111043362,0.069598444,0.0551772,2018-03,2018-Q1,222302,0,2018-03
66135,20011,DC,Washington,District of Columbia,Washington,179,592424,0.014066956,0.036594285,0.06952922,0.110707184,0.047644911,2018-03,2018-Q1,592424,0,2018-03
91744,77095,TX,Houston,Harris,Houston,180,213642,0.001810031,0.002190688,0.02405775,0.065101386,0.027015025,2018-03,2018-Q1,213642,0,2018-03
96546,91911,CA,San Diego,San Diego,Chula Vista,181,477958,0.007548848,0.031932258,0.087526252,0.088818484,0.022769564,2005-08,2005-Q3,488735,-0.022050805,2005-03
92125,77845,TX,College Station,Brazos,College Station,182,247476,-0.000900286,0.005072555,0.003552311,0.060800228,0.030877444,2018-02,2018-Q1,247699,-0.000900286,2018-02
96882,92503,CA,Riverside,Riverside,Riverside,183,381673,0.004767521,0.022451593,0.102900339,0.110224924,0.01739333,2006-07,2006-Q3,420466,-0.092261919,2005-07
97743,94536,CA,San Francisco,Alameda,Fremont,184,1024955,0.01186351,0.045861777,0.136647685,0.123966897,0.061616736,2018-03,2018-Q1,1024955,0,2018-03
60518,07002,NJ,New York,Hudson,Bayonne,185,366702,0.013324859,0.042634921,0.257357404,0.068388684,-0.002415896,2006-08,2006-Q3,428253,-0.143725788,2005-03
67010,21740,MD,Hagerstown,Washington,Hagerstown,186,156889,0.009153127,0.037467845,0.073442578,0.039424019,-0.012874616,2006-08,2006-Q3,208407,-0.24719899,2004-09
62043,11233,NY,New York,Kings,New York,187,621435,-0.001688391,0.02351953,0.043911002,0.140398745,0.054537729,2018-02,2018-Q1,622486,-0.001688391,2018-02
60639,07302,NJ,New York,Hudson,Jersey City,188,910725,0.003878943,0.01901239,0.201801267,0.137644555,0.062291074,2018-03,2018-Q1,910725,0,2018-03
96125,90280,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,South Gate,189,431251,0.00413762,0.017437361,0.085700259,0.094711284,0.006120122,2007-03,2007-Q1,465125,-0.072827734,2006-01
67180,22191,VA,Washington,Prince William,Woodbridge,190,307678,0.00350289,0.016213681,0.054956283,0.038312986,0.005427374,2005-12,2005-Q4,390762,-0.21262047,2004-10
65779,19111,PA,Philadelphia,Philadelphia,Philadelphia,191,176179,0.010658498,0.023326731,0.100142374,0.043837515,0.002735702,2005-12,2005-Q4,192026,-0.082525283,2005-04
95813,89117,NV,Las Vegas,Clark,Las Vegas,192,310562,0.004837139,0.019881251,0.128438234,0.111078099,0.011283052,2005-04,2005-Q2,378644,-0.179804777,2004-07
95314,87120,NM,Albuquerque,Bernalillo,Albuquerque,193,192866,-0.000347271,-0.000663233,0.039849036,0.024768587,-0.002728908,2008-04,2008-Q2,198316,-0.027481393,2007-02
76597,43230,OH,Columbus,Franklin,Gahanna,194,201081,0.003022821,0.01389127,0.086636512,0.072608703,0.024799343,2018-03,2018-Q1,201081,0,2018-03
75696,40475,KY,Richmond,Madison,Richmond,195,166571,0.002449387,0.01118814,0.076575558,0.037932858,0.016211365,2018-03,2018-Q1,166571,0,2018-03
78042,46227,IN,Indianapolis,Marion,Indianapolis,196,135355,0.012416321,0.036464435,0.077435583,0.069936246,0.012546557,2018-03,2018-Q1,135355,0,2018-03
62046,11236,NY,New York,Kings,New York,197,460032,0.012820089,0.044221995,0.113250878,0.04945617,0.006916388,2018-03,2018-Q1,460032,0,2018-03
96477,91730,CA,Riverside,San Bernardino,Rancho Cucamonga,198,443445,0.004783225,0.01659304,0.079272478,0.093234061,0.028284525,2006-06,2006-Q2,467690,-0.051839894,2005-12
67655,23320,VA,Virginia Beach,Chesapeake City,Chesapeake,199,243677,0.003533496,0.00717114,0.029989602,0.019177296,-0.005245223,2006-07,2006-Q3,269182,-0.09475002,2005-07
90226,74012,OK,Tulsa,Tulsa,Broken Arrow,200,159238,0.007542108,0.022631234,0.056992274,0.047135567,0.020631982,2018-03,2018-Q1,159238,0,2018-03
96083,90201,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bell,201,432512,0.004584961,0.018701186,0.109622534,0.103960576,0.002236215,2007-07,2007-Q3,463796,-0.067452069,2006-01
96934,92592,CA,Riverside,Riverside,Temecula,202,468919,0.003172627,0.018773437,0.089586954,0.079798685,0.029059747,2005-06,2005-Q2,509488,-0.079626998,2004-10
71895,32244,FL,Jacksonville,Duval,Jacksonville,203,149641,0.01148423,0.040351231,0.111902869,0.123311795,-0.000483871,2006-10,2006-Q4,164005,-0.087582696,2005-10
66785,21117,MD,Baltimore,Baltimore,Owings Mills,204,253636,0.007367514,0.021605336,0.055971889,0.034310947,-0.011082727,2006-10,2006-Q4,309775,-0.181225083,2004-12
96651,92109,CA,San Diego,San Diego,San Diego,205,936448,0.004374877,0.018897158,0.057226627,0.084243197,0.038373231,2018-03,2018-Q1,936448,0,2018-03
73221,34787,FL,Orlando,Orange,Winter Garden,206,306441,0.007303949,0.028681054,0.062916664,0.095047034,0.013586758,2006-07,2006-Q3,348497,-0.120678227,2005-11
91941,77450,TX,Houston,Fort Bend,Cinco Ranch,207,253236,0.003030051,0.009833712,0.014238168,0.062090121,0.033146844,2018-03,2018-Q1,253236,0,2018-03
96643,92101,CA,San Diego,San Diego,San Diego,208,599075,0.007758262,0.024021319,0.07644111,0.076291093,0.023412241,2018-03,2018-Q1,599075,0,2018-03
72247,32822,FL,Orlando,Orange,Orlando,209,160538,0.012889997,0.042353018,0.168951833,0.177293374,0.001643025,2006-11,2006-Q4,197143,-0.185677402,2005-08
70859,30080,GA,Atlanta,Cobb,Smyrna,210,262436,0.017138605,0.044155679,0.156574471,0.109834714,0.032606756,2018-03,2018-Q1,262436,0,2018-03
60599,07093,NJ,New York,Hudson,West New York,211,365975,0.002410332,0.014973265,0.170112767,0.094758478,-0.017494077,2007-06,2007-Q2,477160,-0.233014083,2005-02
84628,60626,IL,Chicago,Cook,Chicago,212,172609,0.002707052,0.009976361,0.050303635,0.118553309,-0.021546173,2006-04,2006-Q2,218859,-0.211323272,2003-08
95985,90004,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,213,1374854,0.011677097,0.033640877,0.11562059,0.119102029,0.053232023,2018-03,2018-Q1,1374854,0,2018-03
69699,28078,NC,Charlotte,Mecklenburg,Huntersville,214,301095,0.006690204,0.024840281,0.070092013,0.060428012,0.016950629,2018-03,2018-Q1,301095,0,2018-03
61641,10027,NY,New York,New York,New York,215,1098299,0.00422152,0.006416218,0.117720512,0.103000805,0.035729392,2018-03,2018-Q1,1098299,0,2018-03
73014,34135,FL,Fort Myers,Lee,Bonita Springs,216,282134,0.001149711,7.08888E-06,0.005165952,0.073151786,0.015151524,2006-06,2006-Q2,379908,-0.257362309,2005-02
96208,90706,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bellflower,217,519988,0.004751425,0.021561335,0.092205255,0.083565365,0.016423958,2006-07,2006-Q3,538199,-0.033836926,2006-03
78975,48103,MI,Ann Arbor,Washtenaw,Ann Arbor,218,365310,0.01157758,0.035335929,0.101316539,0.085388729,0.046986472,2018-03,2018-Q1,365310,0,2018-03
70842,30062,GA,Atlanta,Cobb,Marietta,219,321026,0.005490599,0.024110914,0.068925101,0.07503407,0.027901598,2018-03,2018-Q1,321026,0,2018-03
72488,33186,FL,Miami-Fort Lauderdale,Miami-Dade,The Crossings,220,298208,0.002689907,0.01672332,0.066597994,0.107493067,0.011289946,2006-11,2006-Q4,334543,-0.108610851,2005-10
70835,30052,GA,Atlanta,Gwinnett,Loganville,221,197513,0.006799912,0.02555675,0.088327832,0.101030838,0.012900621,2018-03,2018-Q1,197513,0,2018-03
70826,30041,GA,Atlanta,Forsyth,Cumming,222,352894,0.003865902,0.015446326,0.050514252,0.072149887,0.018558928,2018-03,2018-Q1,352894,0,2018-03
90769,75217,TX,Dallas-Fort Worth,Dallas,Dallas,223,110472,0.025205093,0.089037855,0.228804698,0.129675284,0.034659228,2018-03,2018-Q1,110472,0,2018-03
72350,33012,FL,Miami-Fort Lauderdale,Miami-Dade,Hialeah,224,195092,0.014925373,0.037243403,0.098800338,0.148265489,-0.006384772,2007-05,2007-Q2,236734,-0.175902067,2005-09
71050,30331,GA,Atlanta,Fulton,Atlanta,225,143588,0.011211583,0.047277289,0.128339725,0.137277527,-0.00957738,2006-12,2006-Q4,169169,-0.151215648,2002-05
62084,11372,NY,New York,Queens,New York,226,539464,-0.000190894,0.01067509,0.047301587,0.099808122,0.035518111,2018-02,2018-Q1,539567,-0.000190894,2018-02
71902,32256,FL,Jacksonville,Duval,Jacksonville,227,184234,0.007717847,0.023829371,0.05222457,0.087268712,0.003209534,2006-08,2006-Q3,217712,-0.153771956,2005-03
73183,34711,FL,Orlando,Lake,Clermont,228,254835,0.010211727,0.028917161,0.092029877,0.09244115,0.008932657,2006-05,2006-Q2,315718,-0.192839813,2005-07
69533,27834,NC,Greenville,Pitt,Greenville,229,85404,0.013793595,0.043369903,0.040712623,0.010540241,-0.013225379,2006-10,2006-Q4,102016,-0.162837202,
96816,92335,CA,Riverside,San Bernardino,Fontana,230,334174,0.006320861,0.023892688,0.099936803,0.120915755,0.012887481,2006-07,2006-Q3,390528,-0.144302073,2005-07
74187,37130,TN,Nashville,Rutherford,Murfreesboro,231,189935,0.008431247,0.031285802,0.14805972,0.094257247,0.036661442,2018-03,2018-Q1,189935,0,2018-03
67722,23454,VA,Virginia Beach,Virginia Beach City,Virginia Beach,232,287652,0.001661008,0.004055988,0.04439321,0.026856881,0.003776896,2006-03,2006-Q1,292155,-0.015413051,2005-12
74815,38401,TN,Nashville,Maury,Columbia,233,173342,0.017474246,0.041956697,0.184717903,0.100634214,0.035437642,2018-03,2018-Q1,173342,0,2018-03
96590,92021,CA,San Diego,San Diego,El Cajon,234,480781,0.006085299,0.024944572,0.093116369,0.083387359,0.02392884,2018-03,2018-Q1,480781,0,2018-03
79044,48185,MI,Detroit,Wayne,Westland,235,141577,0.003529937,0.015500373,0.100404946,0.128948045,0.030364014,2005-06,2005-Q2,159787,-0.113964215,2000-12
97118,93065,CA,Ventura,Ventura,Simi Valley,236,568322,0.003535104,0.020968292,0.056246724,0.070594992,0.022401503,2006-06,2006-Q2,586422,-0.030865145,2005-11
96368,91342,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,237,512758,0.004930994,0.021973839,0.099081951,0.09461653,0.01208621,2006-08,2006-Q3,540369,-0.051096565,2006-01
77030,44130,OH,Cleveland,Cuyahoga,Parma Heights,238,133905,0.004109271,0.025424053,0.083680654,0.044924563,0.006657653,2005-05,2005-Q2,144187,-0.071310174,2002-12
98411,95747,CA,Sacramento,Placer,Roseville,239,477434,0.010149438,0.024967583,0.074682165,0.073470326,0.026270506,2005-09,2005-Q3,513928,-0.071009947,2005-02
71871,32218,FL,Jacksonville,Duval,Jacksonville,240,166360,0.009276168,0.03218281,0.089142618,0.101077579,-0.003132415,2006-09,2006-Q3,196261,-0.152353244,2005-04
97991,95123,CA,San Jose,Santa Clara,San Jose,241,993907,0.019668936,0.063410443,0.211179231,0.125602591,0.050312786,2018-03,2018-Q1,993907,0,2018-03
76471,43026,OH,Columbus,Franklin,Hilliard,242,231540,-0.000487799,0.01097692,0.12508382,0.074411994,0.032796447,2018-02,2018-Q1,231653,-0.000487799,2018-02
66142,20019,DC,Washington,District of Columbia,Washington,243,315083,0.003381939,0.028234741,0.167332921,0.134625342,0.025315491,2018-03,2018-Q1,315083,0,2018-03
67182,22193,VA,Washington,Prince William,Woodbridge,244,317005,0.004181383,0.018136679,0.063875129,0.05073432,0.011147955,2005-12,2005-Q4,396524,-0.200540194,2004-10
77850,45840,OH,Findlay,Hancock,Findlay,245,138626,0.003990585,0.013955734,0.046668428,0.03547839,0.013538614,2018-03,2018-Q1,138626,0,2018-03
93490,80634,CO,Greeley,Weld,Greeley,246,295018,0.010605573,0.033171538,0.111208205,0.111967994,0.055938897,2018-03,2018-Q1,295018,0,2018-03
58666,02155,MA,Boston,Middlesex,Medford,247,576606,0.005145959,0.030354581,0.136144832,0.101182968,0.051174719,2018-03,2018-Q1,576606,0,2018-03
96959,92627,CA,Los Angeles-Long Beach-Anaheim,Orange,Costa Mesa,248,826921,0.002943624,0.021229272,0.081201124,0.074313005,0.032308282,2018-03,2018-Q1,826921,0,2018-03
95043,85705,AZ,Tucson,Pima,Tucson,249,142768,0.00249275,0.014762849,0.132755721,0.098678772,-0.004308186,2006-04,2006-Q2,165617,-0.13796289,2005-05
66683,20878,MD,Washington,Montgomery,Gaithersburg,250,528536,-0.003938744,0.004019604,0.010146648,0.017349017,0.009562563,2006-05,2006-Q2,573056,-0.077688742,2005-04
70808,30022,GA,Atlanta,Fulton,Johns Creek,251,404361,0.006218553,0.025479694,0.036137632,0.058848255,0.020932638,2018-03,2018-Q1,404361,0,2018-03
69555,27858,NC,Greenville,Pitt,Greenville,252,143872,0.008686629,0.020716272,0.044222995,0.02329308,-0.000493542,2004-07,2004-Q3,150841,-0.046200967,
67787,23666,VA,Virginia Beach,Hampton City,Hampton,253,168122,0.003599592,0.008524244,-0.012481865,0.021709001,-0.014768001,2007-06,2007-Q2,198630,-0.153592106,2005-07
58743,02360,MA,Boston,Plymouth,Plymouth,254,359552,0.006057859,0.025723537,0.082665109,0.060845647,0.017930724,2005-05,2005-Q2,361775,-0.006144703,2005-04
66125,20001,DC,Washington,District of Columbia,Washington,255,647118,0.000309158,0.005055423,0.024673178,0.073121833,0.041648792,2018-03,2018-Q1,647118,0,2018-03
70294,29072,SC,Columbia,Lexington,Lexington,256,197788,0.001306131,0.003923559,0.038382587,0.031030184,0.005021477,2018-03,2018-Q1,197788,0,2018-03
62029,11218,NY,New York,Kings,New York,257,952602,0.000733267,-0.001842072,0.014123822,0.094271531,0.041556022,2017-10,2017-Q4,957863,-0.005492435,2017-10
72365,33027,FL,Miami-Fort Lauderdale,Broward,Miramar,258,320811,0.006465882,0.025141959,0.049218019,0.092317123,0.014444419,2006-07,2006-Q3,368575,-0.129590992,2005-05
95785,89052,NV,Las Vegas,Clark,Henderson,259,396724,0.002592886,0.013379789,0.095741037,0.08312831,0.011543024,2005-04,2005-Q2,494012,-0.196934487,2004-06
95992,90011,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,260,377402,0.003840855,0.012013236,0.069824532,0.118797868,-0.000577122,2007-05,2007-Q2,416106,-0.093014761,2006-03
90759,75206,TX,Dallas-Fort Worth,Dallas,Dallas,261,422378,0.001014338,0.00333989,0.062615569,0.098338665,0.047677656,2017-09,2017-Q3,433618,-0.025921433,2017-07
62034,11223,NY,New York,Kings,New York,262,876628,0.001511473,0.017549439,0.057355417,0.084273944,0.043001119,2018-03,2018-Q1,876628,0,2018-03
71837,32174,FL,Daytona Beach,Volusia,Ormond Beach,263,234653,-0.013316794,-0.01646401,0.025527507,0.087972071,0.011027622,2006-06,2006-Q2,297729,-0.211857092,2005-01
72392,33063,FL,Miami-Fort Lauderdale,Broward,Margate,264,177234,0.010064513,0.036668324,0.124253073,0.167162011,0.005087781,2006-08,2006-Q3,226466,-0.217392456,2005-02
95315,87121,NM,Albuquerque,Bernalillo,Albuquerque,265,141580,-0.000663495,0.002783542,0.042201889,0.026185403,-0.007962404,2007-08,2007-Q3,153696,-0.078830939,2006-09
76796,43701,OH,Zanesville,Muskingum,Zanesville,266,103783,0.009169584,0.021496275,0.083510816,0.038635161,0.007771288,2018-03,2018-Q1,103783,0,2018-03
96006,90025,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,267,972608,0.00745903,0.02652521,0.108976639,0.081020876,0.040444565,2018-03,2018-Q1,972608,0,2018-03
89528,72401,AR,Jonesboro,Craighead,Jonesboro,268,109836,0.003664276,0.003572571,0.003618421,0.039154616,0.020971569,2018-03,2018-Q1,109836,0,2018-03
61635,10021,NY,New York,New York,New York,269,1663724,0.002522389,0.007517058,0.004607833,0.056797199,0.009511482,2017-08,2017-Q3,1686471,-0.013487928,2017-05
96008,90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,270,1521461,0.013995023,0.043617684,0.085416592,0.09596903,0.052807832,2018-03,2018-Q1,1521461,0,2018-03
61895,10701,NY,New York,Westchester,Yonkers,271,458198,0.002935273,0.017374487,0.090306415,0.042385907,-0.004437767,2006-11,2006-Q4,499039,-0.081839295,2005-03
83519,58103,ND,Fargo,Cass,Fargo,272,184435,0.003247424,0.003138292,-0.002126301,0.053156476,0.026347371,2017-02,2017-Q1,185026,-0.003194146,2017-01
76983,44077,OH,Cleveland,Lake,Painesville,273,141019,9.21947E-05,-0.00822151,0.03162492,0.031592831,-0.000993002,2006-05,2006-Q2,150746,-0.064525759,2003-01
90638,75035,TX,Dallas-Fort Worth,Collin,Frisco,274,360877,-0.000404406,0.000163517,0.047152429,0.077659953,0.043720586,2018-02,2018-Q1,361023,-0.000404406,2018-01
61200,08831,NJ,New York,Middlesex,Monroe,275,350896,0.01340927,0.034853338,0.098871366,0.054842564,0.001329723,2006-02,2006-Q1,383174,-0.084238492,2004-10
91731,77082,TX,Houston,Harris,Houston,276,172390,0.004761821,0.019461972,0.075911051,0.084141177,0.024118846,2018-03,2018-Q1,172390,0,2018-03
97751,94544,CA,San Francisco,Alameda,Hayward,277,645149,0.010628732,0.044515214,0.149483921,0.150343116,0.036730079,2018-03,2018-Q1,645149,0,2018-03
65791,19124,PA,Philadelphia,Philadelphia,Philadelphia,278,85505,0.005361615,0.017940903,0.14688682,0.062914882,-0.003772918,2007-07,2007-Q3,90530,-0.055506462,2006-07
84618,60616,IL,Chicago,Cook,Chicago,279,281037,-0.000160096,0.008921135,0.019487421,0.066458193,0.004142855,2005-12,2005-Q4,291469,-0.035791113,2005-10
99252,97402,OR,Eugene,Lane,Eugene,280,239515,0.005094397,0.021089833,0.10494727,0.104422628,0.019608229,2018-03,2018-Q1,239515,0,2018-03
76595,43228,OH,Columbus,Franklin,Columbus,281,135673,0.012772279,0.048096905,0.198651801,0.119542299,0.024128415,2018-03,2018-Q1,135673,0,2018-03
90727,75150,TX,Dallas-Fort Worth,Dallas,Mesquite,282,161721,0.009040881,0.038490435,0.11018741,0.125992102,0.034473409,2018-03,2018-Q1,161721,0,2018-03
97952,95051,CA,San Jose,Santa Clara,Santa Clara,283,1497715,0.024998854,0.086598344,0.33724076,0.163495562,0.085353363,2018-03,2018-Q1,1497715,0,2018-03
66242,20147,VA,Washington,Loudoun,Ashburn,284,485829,-0.005893077,-0.003260036,0.023946871,0.025611241,0.01867157,2005-09,2005-Q3,556724,-0.127343172,2004-12
82474,55901,MN,Rochester,Olmsted,Rochester,285,206421,0.003007745,0.01503715,0.084018653,0.068359151,0.024621141,2018-03,2018-Q1,206421,0,2018-03
67720,23452,VA,Virginia Beach,Virginia Beach City,Virginia Beach,286,231415,0.000423661,0.00399141,0.015499182,0.022112135,-0.00033385,2007-09,2007-Q3,235035,-0.015401961,2006-03
96468,91710,CA,Riverside,San Bernardino,Chino,287,482947,0.006456198,0.023149443,0.084467508,0.089648502,0.024574004,2006-06,2006-Q2,515034,-0.062300741,2005-09
96364,91335,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,288,537829,0.002778094,0.021366255,0.099438863,0.094489093,0.019652053,2006-07,2006-Q3,552267,-0.026143152,2006-04
